選手ID,選手名,OVR,顔写真,所属クラブ,クラブID,クラブエンブレム,所属リーグ名
71141,P. Hickey,58,https://cdn.sofifa.net/players/071/141/26_240.png,Galway United,1571.0,https://cdn.sofifa.net/teams/1571/240.png,Premier Division
72939,J. Thomas,57,https://cdn.sofifa.net/players/072/939/26_240.png,Newport County,112254.0,https://cdn.sofifa.net/teams/112254/240.png,League Two
276220,K. Szűcs,67,https://cdn.sofifa.net/players/276/220/26_240.png,Plymouth Argyle,1929.0,https://cdn.sofifa.net/teams/1929/240.png,League One
204816,M. Koch,67,https://cdn.sofifa.net/players/204/816/26_240.png,Sarpsborg 08 FF,112199.0,https://cdn.sofifa.net/teams/112199/240.png,Eliteserien
250896,Kim Min Duk,65,https://cdn.sofifa.net/players/250/896/26_240.png,Daejeon Citizen,980.0,https://cdn.sofifa.net/teams/980/240.png,K League 1
274998,J. Shore,56,https://cdn.sofifa.net/players/274/998/26_240.png,New York City FC,112828.0,https://cdn.sofifa.net/teams/112828/240.png,Major League Soccer
78657,M. Dellinger,64,https://cdn.sofifa.net/players/078/657/26_240.png,1. FC Schweinfurt 05,583.0,https://cdn.sofifa.net/teams/583/240.png,3. Liga
277316,M. Al Alaeli,58,https://cdn.sofifa.net/players/277/316/26_240.png,Al Taawoun FC,112393.0,https://cdn.sofifa.net/teams/112393/240.png,Pro League
79944,C. Scholl,54,https://cdn.sofifa.net/players/079/944/26_240.png,SV Ried,780.0,https://cdn.sofifa.net/teams/780/240.png,Bundesliga
228681,F. Sierralta,70,https://cdn.sofifa.net/players/228/681/26_240.png,AJ Auxerre,57.0,https://cdn.sofifa.net/teams/57/240.png,Ligue 1
247889,Y. Dukuly,59,https://cdn.sofifa.net/players/247/889/26_240.png,Adelaide United,111393.0,https://cdn.sofifa.net/teams/111393/240.png,A-League Men
278354,G. Bonfanti,67,https://cdn.sofifa.net/players/278/354/26_240.png,Pisa,110738.0,https://cdn.sofifa.net/teams/110738/240.png,Serie A
79957,M. Øxenberg,56,https://cdn.sofifa.net/players/079/957/26_240.png,Silkeborg IF,270.0,https://cdn.sofifa.net/teams/270/240.png,Superliga
275544,M. Al Shuwayrikh,64,https://cdn.sofifa.net/players/275/544/26_240.png,Al Shabab,111674.0,https://cdn.sofifa.net/teams/111674/240.png,Pro League
74589,I. Traoré,59,https://cdn.sofifa.net/players/074/589/26_240.png,ESTAC Troyes,294.0,https://cdn.sofifa.net/teams/294/240.png,Ligue 2
71277,Arguibide,59,https://cdn.sofifa.net/players/071/277/26_240.png,CA Osasuna,479.0,https://cdn.sofifa.net/teams/479/240.png,La Liga
243568,S. Eze,69,https://cdn.sofifa.net/players/243/568/26_240.png,Jamshedpur FC,114168.0,https://cdn.sofifa.net/teams/114168/240.png,Super League
264561,J. Norris,60,https://cdn.sofifa.net/players/264/561/26_240.png,Shelbourne FC,834.0,https://cdn.sofifa.net/teams/834/240.png,Premier Division
274841,D. McGuire,68,https://cdn.sofifa.net/players/274/841/26_240.png,Orlando City SC,112606.0,https://cdn.sofifa.net/teams/112606/240.png,Major League Soccer
79778,D. Falkner,55,https://cdn.sofifa.net/players/079/778/26_240.png,WSG Tirol,15040.0,https://cdn.sofifa.net/teams/15040/240.png,Bundesliga
80292,Yarlen,63,https://cdn.sofifa.net/players/080/292/26_240.png,CD Tondela,112516.0,https://cdn.sofifa.net/teams/112516/240.png,Primeira Liga
77762,I. Moro,56,https://cdn.sofifa.net/players/077/762/26_240.png,Halmstads BK,321.0,https://cdn.sofifa.net/teams/321/240.png,Allsvenskan
239813,J. Kiilerich,67,https://cdn.sofifa.net/players/239/813/26_240.png,SV Zulte Waregem,15005.0,https://cdn.sofifa.net/teams/15005/240.png,Pro League
245710,A. Mocsi,68,https://cdn.sofifa.net/players/245/710/26_240.png,Çaykur Rizespor,101037.0,https://cdn.sofifa.net/teams/101037/240.png,Süper Lig
279766,J. McGregor,58,https://cdn.sofifa.net/players/279/766/26_240.png,Swindon Town,1934.0,https://cdn.sofifa.net/teams/1934/240.png,League Two
71908,S. Sosa,60,https://cdn.sofifa.net/players/071/908/26_240.png,Defensa y Justicia,111710.0,https://cdn.sofifa.net/teams/111710/240.png,Liga Profesional de Fútbol
278758,Jastin,63,https://cdn.sofifa.net/players/278/758/26_240.png,FC Andorra,114554.0,https://cdn.sofifa.net/teams/114554/240.png,La Liga 2
71420,M. Alsalkhadi,63,https://cdn.sofifa.net/players/071/420/26_240.png,IFK Värnamo,112126.0,https://cdn.sofifa.net/teams/112126/240.png,Allsvenskan
79625,E. Derouin,58,https://cdn.sofifa.net/players/079/625/26_240.png,Pau FC,110321.0,https://cdn.sofifa.net/teams/110321/240.png,Ligue 2
252181,Huang Jiahui,60,https://cdn.sofifa.net/players/252/181/26_240.png,Tianjin Jinmen Tiger,111774.0,https://cdn.sofifa.net/teams/111774/240.png,Super League
79135,F. Gedik,61,https://cdn.sofifa.net/players/079/135/26_240.png,Kocaelispor,101032.0,https://cdn.sofifa.net/teams/101032/240.png,Süper Lig
277285,S. Nioule,63,https://cdn.sofifa.net/players/277/285/26_240.png,BK Häcken,711.0,https://cdn.sofifa.net/teams/711/240.png,Allsvenskan
77362,Y. Rafii,60,https://cdn.sofifa.net/players/077/362/26_240.png,Amiens SC,1816.0,https://cdn.sofifa.net/teams/1816/240.png,Ligue 2
70712,A. Módica,64,https://cdn.sofifa.net/players/070/712/26_240.png,Rosario Central,110580.0,https://cdn.sofifa.net/teams/110580/240.png,Liga Profesional de Fútbol
261442,M. Sosa,61,https://cdn.sofifa.net/players/261/442/26_240.png,Defensa y Justicia,111710.0,https://cdn.sofifa.net/teams/111710/240.png,Liga Profesional de Fútbol
182096,Zheng Long,54,https://cdn.sofifa.net/players/182/096/26_240.png,Qingdao Hainiu FC,131173.0,https://cdn.sofifa.net/teams/131173/240.png,Super League
240244,Pedro Pacheco,67,https://cdn.sofifa.net/players/240/244/26_240.png,Santa Clara,1438.0,https://cdn.sofifa.net/teams/1438/240.png,Primeira Liga
74615,A. De Lima,55,https://cdn.sofifa.net/players/074/615/26_240.png,Central Coast Mariners,111396.0,https://cdn.sofifa.net/teams/111396/240.png,A-League Men
236924,Bruno Wilson,69,https://cdn.sofifa.net/players/236/924/26_240.png,San Jose Earthquakes,111928.0,https://cdn.sofifa.net/teams/111928/240.png,Major League Soccer
239998,P. Hristov,70,https://cdn.sofifa.net/players/239/998/26_240.png,Spezia,110741.0,https://cdn.sofifa.net/teams/110741/240.png,Serie B
269960,D. Poreba,55,https://cdn.sofifa.net/players/269/960/26_240.png,Chicago Fire,693.0,https://cdn.sofifa.net/teams/693/240.png,Major League Soccer
247689,Lee Ji Sol,64,https://cdn.sofifa.net/players/247/689/26_240.png,Suwon FC,112558.0,https://cdn.sofifa.net/teams/112558/240.png,K League 1
80019,Kauan Gomes,60,https://cdn.sofifa.net/players/080/019/26_240.png,Alverca,717.0,https://cdn.sofifa.net/teams/717/240.png,Primeira Liga
278955,M. Fry,57,https://cdn.sofifa.net/players/278/955/26_240.png,New England Revolution,691.0,https://cdn.sofifa.net/teams/691/240.png,Major League Soccer
72371,M. Kücüksahin,60,https://cdn.sofifa.net/players/072/371/26_240.png,FC Augsburg,100409.0,https://cdn.sofifa.net/teams/100409/240.png,Bundesliga
271317,Rafael Fernandes,63,https://cdn.sofifa.net/players/271/317/26_240.png,Lille OSC,65.0,https://cdn.sofifa.net/teams/65/240.png,Ligue 1
263901,E. Turns,64,https://cdn.sofifa.net/players/263/901/26_240.png,Exeter City,143.0,https://cdn.sofifa.net/teams/143/240.png,League One
227550,D. Viera,76,https://cdn.sofifa.net/players/227/550/26_240.png,Libertad,111008.0,https://cdn.sofifa.net/teams/111008/240.png,División Profesional
245215,S. Pino,67,https://cdn.sofifa.net/players/245/215/26_240.png,Deportes Iquique,112531.0,https://cdn.sofifa.net/teams/112531/240.png,Primera Division
75754,O. Pietuszewski,64,https://cdn.sofifa.net/players/075/754/26_240.png,Jagiellonia Białystok,110745.0,https://cdn.sofifa.net/teams/110745/240.png,Ekstraklasa
198642,D. Ulvestad,66,https://cdn.sofifa.net/players/198/642/26_240.png,Kristiansund BK,113459.0,https://cdn.sofifa.net/teams/113459/240.png,Eliteserien
76792,P. Seidel,56,https://cdn.sofifa.net/players/076/792/26_240.png,FC Erzgebirge Aue,506.0,https://cdn.sofifa.net/teams/506/240.png,3. Liga
70906,W. Osawe,61,https://cdn.sofifa.net/players/070/906/26_240.png,1. FC Nürnberg,171.0,https://cdn.sofifa.net/teams/171/240.png,2. Bundesliga
72192,L. Remmem,56,https://cdn.sofifa.net/players/072/192/26_240.png,SK Brann,919.0,https://cdn.sofifa.net/teams/919/240.png,Eliteserien
243738,M. Karbstein,64,https://cdn.sofifa.net/players/243/738/26_240.png,SV Waldhof Mannheim,110532.0,https://cdn.sofifa.net/teams/110532/240.png,3. Liga
76579,D. Reverson,60,https://cdn.sofifa.net/players/076/579/26_240.png,FC Zürich,894.0,https://cdn.sofifa.net/teams/894/240.png,Super League
224556,Rao Weihui,57,https://cdn.sofifa.net/players/224/556/26_240.png,Meizhou Hakka,114628.0,https://cdn.sofifa.net/teams/114628/240.png,Super League
76865,M. Tamminen,63,https://cdn.sofifa.net/players/076/865/26_240.png,Östers IF,1870.0,https://cdn.sofifa.net/teams/1870/240.png,Allsvenskan
254810,R. MacIver,58,https://cdn.sofifa.net/players/254/810/26_240.png,Falkirk,79.0,https://cdn.sofifa.net/teams/79/240.png,Premiership
76903,G. Lucero,58,https://cdn.sofifa.net/players/076/903/26_240.png,Club Atlético San Martín,111713.0,https://cdn.sofifa.net/teams/111713/240.png,Liga Profesional de Fútbol
271475,N. Bertola,68,https://cdn.sofifa.net/players/271/475/26_240.png,Udinese,55.0,https://cdn.sofifa.net/teams/55/240.png,Serie A
78707,J. Nagy,60,https://cdn.sofifa.net/players/078/707/26_240.png,Csíkszereda Miercurea Ciuc,114546.0,https://cdn.sofifa.net/teams/114546/240.png,Liga I
242562,J. van der Werff,65,https://cdn.sofifa.net/players/242/562/26_240.png,Universitatea Cluj,110751.0,https://cdn.sofifa.net/teams/110751/240.png,Liga I
268936,M. Piacentini,64,https://cdn.sofifa.net/players/268/936/26_240.png,Cesena FC,110915.0,https://cdn.sofifa.net/teams/110915/240.png,Serie B
71832,H. Al Hammami,60,https://cdn.sofifa.net/players/071/832/26_240.png,Al Shabab,111674.0,https://cdn.sofifa.net/teams/111674/240.png,Pro League
266655,T. De Nipoti,59,https://cdn.sofifa.net/players/266/655/26_240.png,CD Castellón,100852.0,https://cdn.sofifa.net/teams/100852/240.png,La Liga 2
263077,L. Breunig,66,https://cdn.sofifa.net/players/263/077/26_240.png,Eintracht Braunschweig,110500.0,https://cdn.sofifa.net/teams/110500/240.png,2. Bundesliga
225714,F. Anselmo,64,https://cdn.sofifa.net/players/225/714/26_240.png,Club Atlético San Martín,111713.0,https://cdn.sofifa.net/teams/111713/240.png,Liga Profesional de Fútbol
263648,J. Leake,58,https://cdn.sofifa.net/players/263/648/26_240.png,Oldham Athletic,1920.0,https://cdn.sofifa.net/teams/1920/240.png,League Two
71907,B. Sagües Barreiro,61,https://cdn.sofifa.net/players/071/907/26_240.png,Estudiantes de La Plata,101083.0,https://cdn.sofifa.net/teams/101083/240.png,Liga Profesional de Fútbol
71919,M. Noonan,60,https://cdn.sofifa.net/players/071/919/26_240.png,Shamrock Rovers,306.0,https://cdn.sofifa.net/teams/306/240.png,Premier Division
247557,F. Charrupí,65,https://cdn.sofifa.net/players/247/557/26_240.png,Atlético Bucaramanga,112992.0,https://cdn.sofifa.net/teams/112992/240.png,Categoría Primera A
275212,G. Vivi,59,https://cdn.sofifa.net/players/275/212/26_240.png,LA Galaxy,697.0,https://cdn.sofifa.net/teams/697/240.png,Major League Soccer
79125,J. Hegedűs,62,https://cdn.sofifa.net/players/079/125/26_240.png,Csíkszereda Miercurea Ciuc,114546.0,https://cdn.sofifa.net/teams/114546/240.png,Liga I
78878,D. Gueye,66,https://cdn.sofifa.net/players/078/878/26_240.png,Le Mans FC,1739.0,https://cdn.sofifa.net/teams/1739/240.png,Ligue 2
257054,R. Bulić,65,https://cdn.sofifa.net/players/257/054/26_240.png,MSV Duisburg,1825.0,https://cdn.sofifa.net/teams/1825/240.png,3. Liga
279845,V. Fascendini,66,https://cdn.sofifa.net/players/279/845/26_240.png,Club Atlético Unión,111716.0,https://cdn.sofifa.net/teams/111716/240.png,Liga Profesional de Fútbol
255536,N. Geyrhofer,68,https://cdn.sofifa.net/players/255/536/26_240.png,SK Sturm Graz,209.0,https://cdn.sofifa.net/teams/209/240.png,Bundesliga
70462,H. Güreler,64,https://cdn.sofifa.net/players/070/462/26_240.png,Medipol Başakşehir FK,101014.0,https://cdn.sofifa.net/teams/101014/240.png,Süper Lig
246079,J. Redmond,64,https://cdn.sofifa.net/players/246/079/26_240.png,St Patrick's Athletic FC,423.0,https://cdn.sofifa.net/teams/423/240.png,Premier Division
277574,H. Mohammed,56,https://cdn.sofifa.net/players/277/574/26_240.png,Al Ain,111701.0,https://cdn.sofifa.net/teams/111701/240.png,Pro League
73296,N. Obaretin,66,https://cdn.sofifa.net/players/073/296/26_240.png,Empoli,1746.0,https://cdn.sofifa.net/teams/1746/240.png,Serie B
272736,B. Wales,63,https://cdn.sofifa.net/players/272/736/26_240.png,Swansea City,1960.0,https://cdn.sofifa.net/teams/1960/240.png,Championship
253809,E. Gularte,72,https://cdn.sofifa.net/players/253/809/26_240.png,Peñarol,101110.0,https://cdn.sofifa.net/teams/101110/240.png,Primera División
278643,D. Patton,55,https://cdn.sofifa.net/players/278/643/26_240.png,Sligo Rovers,563.0,https://cdn.sofifa.net/teams/563/240.png,Premier Division
278925,A. Higgins,57,https://cdn.sofifa.net/players/278/925/26_240.png,Exeter City,143.0,https://cdn.sofifa.net/teams/143/240.png,League One
272538,F. Hetzsch,56,https://cdn.sofifa.net/players/272/538/26_240.png,FC Erzgebirge Aue,506.0,https://cdn.sofifa.net/teams/506/240.png,3. Liga
72365,B. Bröger,64,https://cdn.sofifa.net/players/072/365/26_240.png,SC Paderborn 07,10030.0,https://cdn.sofifa.net/teams/10030/240.png,2. Bundesliga
73138,R. Tonin,63,https://cdn.sofifa.net/players/073/138/26_240.png,Pescara,200.0,https://cdn.sofifa.net/teams/200/240.png,Serie B
75197,A. Tajaouart,54,https://cdn.sofifa.net/players/075/197/26_240.png,RSC Anderlecht,229.0,https://cdn.sofifa.net/teams/229/240.png,Pro League
244204,N. Katić,69,https://cdn.sofifa.net/players/244/204/26_240.png,FC Schalke 04,34.0,https://cdn.sofifa.net/teams/34/240.png,2. Bundesliga
261872,N. Al Saadi,61,https://cdn.sofifa.net/players/261/872/26_240.png,Al Shabab,111674.0,https://cdn.sofifa.net/teams/111674/240.png,Pro League
263923,D. Gutiérrez,67,https://cdn.sofifa.net/players/263/923/26_240.png,Colo-Colo,110980.0,https://cdn.sofifa.net/teams/110980/240.png,Primera Division
238579,Ha Seung Un,57,https://cdn.sofifa.net/players/238/579/26_240.png,Gwangju FC,112258.0,https://cdn.sofifa.net/teams/112258/240.png,K League 1
72698,E. Antoniou,65,https://cdn.sofifa.net/players/072/698/26_240.png,APOEL FC,100135.0,https://cdn.sofifa.net/teams/100135/240.png,1. Division
71478,Rodrigo Duarte,61,https://cdn.sofifa.net/players/071/478/26_240.png,Vitória SC,1887.0,https://cdn.sofifa.net/teams/1887/240.png,Primeira Liga
79929,A. Zaouai,56,https://cdn.sofifa.net/players/079/929/26_240.png,Sporting Club Bastia,58.0,https://cdn.sofifa.net/teams/58/240.png,Ligue 2
275006,M. Faal,62,https://cdn.sofifa.net/players/275/006/26_240.png,Port Vale,1928.0,https://cdn.sofifa.net/teams/1928/240.png,League One
80705,Juan Sánchez,60,https://cdn.sofifa.net/players/080/705/26_240.png,Cultural Leonesa,15012.0,https://cdn.sofifa.net/teams/15012/240.png,La Liga 2
244040,P. Schmidt,63,https://cdn.sofifa.net/players/244/040/26_240.png,1. FC Saarbrücken,523.0,https://cdn.sofifa.net/teams/523/240.png,3. Liga
196953,T. Nsiala,63,https://cdn.sofifa.net/players/196/953/26_240.png,Shrewsbury Town,127.0,https://cdn.sofifa.net/teams/127/240.png,League Two
80490,J. Rijssel,58,https://cdn.sofifa.net/players/080/490/26_240.png,SC Heerenveen,1913.0,https://cdn.sofifa.net/teams/1913/240.png,Eredivisie
222349,Ruan Yang,56,https://cdn.sofifa.net/players/222/349/26_240.png,Tianjin Jinmen Tiger,111774.0,https://cdn.sofifa.net/teams/111774/240.png,Super League
79000,L. Sadriu,64,https://cdn.sofifa.net/players/079/000/26_240.png,FC Argeș,100759.0,https://cdn.sofifa.net/teams/100759/240.png,Liga I
279717,A. Aleesami,63,https://cdn.sofifa.net/players/279/717/26_240.png,KFUM-Kameratene Oslo,131491.0,https://cdn.sofifa.net/teams/131491/240.png,Eliteserien
76966,K. Soteriou,68,https://cdn.sofifa.net/players/076/966/26_240.png,Korona Kielce,111083.0,https://cdn.sofifa.net/teams/111083/240.png,Ekstraklasa
173734,J. Wilson,64,https://cdn.sofifa.net/players/173/734/26_240.png,Cheltenham Town,1936.0,https://cdn.sofifa.net/teams/1936/240.png,League Two
81324,Gustavo Mancha,66,https://cdn.sofifa.net/players/081/324/26_240.png,Olympiacos FC,280.0,https://cdn.sofifa.net/teams/280/240.png,Super League
278987,K. Grant,62,https://cdn.sofifa.net/players/278/987/26_240.png,Millwall FC,97.0,https://cdn.sofifa.net/teams/97/240.png,Championship
242638,D. Kelly,59,https://cdn.sofifa.net/players/242/638/26_240.png,Shelbourne FC,834.0,https://cdn.sofifa.net/teams/834/240.png,Premier Division
218576,W. Aimson,65,https://cdn.sofifa.net/players/218/576/26_240.png,Wigan Athletic,1917.0,https://cdn.sofifa.net/teams/1917/240.png,League One
203487,J. Lascelles,73,https://cdn.sofifa.net/players/203/487/26_240.png,Newcastle United,13.0,https://cdn.sofifa.net/teams/13/240.png,Premier League
271075,N. Adjei,67,https://cdn.sofifa.net/players/271/075/26_240.png,FC Lorient,217.0,https://cdn.sofifa.net/teams/217/240.png,Ligue 1
74997,M. Awad Alla,61,https://cdn.sofifa.net/players/074/997/26_240.png,Lechia Gdańsk,111091.0,https://cdn.sofifa.net/teams/111091/240.png,Ekstraklasa
271605,J. Knollmüller,58,https://cdn.sofifa.net/players/271/605/26_240.png,Blau-Weiß Linz,110720.0,https://cdn.sofifa.net/teams/110720/240.png,Bundesliga
75514,R. Doherty,53,https://cdn.sofifa.net/players/075/514/26_240.png,Stevenage,361.0,https://cdn.sofifa.net/teams/361/240.png,League One
229901,H. Souttar,73,https://cdn.sofifa.net/players/229/901/26_240.png,Leicester City,95.0,https://cdn.sofifa.net/teams/95/240.png,Championship
78877,O. Sidibé,62,https://cdn.sofifa.net/players/078/877/26_240.png,AS Nancy Lorraine,1823.0,https://cdn.sofifa.net/teams/1823/240.png,Ligue 2
74782,F. Minerva,59,https://cdn.sofifa.net/players/074/782/26_240.png,Platense,112689.0,https://cdn.sofifa.net/teams/112689/240.png,Liga Profesional de Fútbol
271669,Juan Larios,59,https://cdn.sofifa.net/players/271/669/26_240.png,Cultural Leonesa,15012.0,https://cdn.sofifa.net/teams/15012/240.png,La Liga 2
79687,J. Wynder,66,https://cdn.sofifa.net/players/079/687/26_240.png,SL Benfica,234.0,https://cdn.sofifa.net/teams/234/240.png,Primeira Liga
75855,S. Roguski,55,https://cdn.sofifa.net/players/075/855/26_240.png,Sarpsborg 08 FF,112199.0,https://cdn.sofifa.net/teams/112199/240.png,Eliteserien
229200,F. Le Joncour,69,https://cdn.sofifa.net/players/229/200/26_240.png,SV Elversberg,580.0,https://cdn.sofifa.net/teams/580/240.png,2. Bundesliga
77393,M. Jensen,55,https://cdn.sofifa.net/players/077/393/26_240.png,Brøndby IF,269.0,https://cdn.sofifa.net/teams/269/240.png,Superliga
263775,Y. Salech,66,https://cdn.sofifa.net/players/263/775/26_240.png,Cardiff City,1961.0,https://cdn.sofifa.net/teams/1961/240.png,League One
244324,O. Schindler,55,https://cdn.sofifa.net/players/244/324/26_240.png,TSV Havelse,110678.0,https://cdn.sofifa.net/teams/110678/240.png,3. Liga
219768,J. Vojtuš,61,https://cdn.sofifa.net/players/219/768/26_240.png,FCV Farul Constanța,110075.0,https://cdn.sofifa.net/teams/110075/240.png,Liga I
258172,Mateo Mejía,61,https://cdn.sofifa.net/players/258/172/26_240.png,Burgos CF,10846.0,https://cdn.sofifa.net/teams/10846/240.png,La Liga 2
78229,O. Aluko,58,https://cdn.sofifa.net/players/078/229/26_240.png,Leicester City,95.0,https://cdn.sofifa.net/teams/95/240.png,Championship
276394,A. Sağat,63,https://cdn.sofifa.net/players/276/394/26_240.png,Kocaelispor,101032.0,https://cdn.sofifa.net/teams/101032/240.png,Süper Lig
264365,I. Vázquez,72,https://cdn.sofifa.net/players/264/365/26_240.png,Platense,112689.0,https://cdn.sofifa.net/teams/112689/240.png,Liga Profesional de Fútbol
73658,F. Deli,56,https://cdn.sofifa.net/players/073/658/26_240.png,Macarthur FC,114604.0,https://cdn.sofifa.net/teams/114604/240.png,A-League Men
272322,N. Sahsah,60,https://cdn.sofifa.net/players/272/322/26_240.png,Rosenborg BK,298.0,https://cdn.sofifa.net/teams/298/240.png,Eliteserien
248281,D. Borrero,64,https://cdn.sofifa.net/players/248/281/26_240.png,América de Cali,101099.0,https://cdn.sofifa.net/teams/101099/240.png,Categoría Primera A
194785,T. Flanagan,63,https://cdn.sofifa.net/players/194/785/26_240.png,Colchester United,1935.0,https://cdn.sofifa.net/teams/1935/240.png,League Two
73699,Jin Yonghao,55,https://cdn.sofifa.net/players/073/699/26_240.png,Qingdao Hainiu FC,131173.0,https://cdn.sofifa.net/teams/131173/240.png,Super League
229126,J. Clarke,60,https://cdn.sofifa.net/players/229/126/26_240.png,Newport County,112254.0,https://cdn.sofifa.net/teams/112254/240.png,League Two
75528,J. Faberski,60,https://cdn.sofifa.net/players/075/528/26_240.png,PEC Zwolle,1914.0,https://cdn.sofifa.net/teams/1914/240.png,Eredivisie
271143,K. Hiebert,67,https://cdn.sofifa.net/players/271/143/26_240.png,St. Louis CITY SC,113018.0,https://cdn.sofifa.net/teams/113018/240.png,Major League Soccer
71471,Behram Abduweli,59,https://cdn.sofifa.net/players/071/471/26_240.png,Shenzhen Peng City,131487.0,https://cdn.sofifa.net/teams/131487/240.png,Super League
230708,J. Worrall,73,https://cdn.sofifa.net/players/230/708/26_240.png,Burnley,1796.0,https://cdn.sofifa.net/teams/1796/240.png,Premier League
270140,K. Montgomery,58,https://cdn.sofifa.net/players/270/140/26_240.png,Blackburn Rovers,3.0,https://cdn.sofifa.net/teams/3/240.png,Championship
264000,F. Bayır,65,https://cdn.sofifa.net/players/264/000/26_240.png,Göztepe SK,101026.0,https://cdn.sofifa.net/teams/101026/240.png,Süper Lig
277318,M. Abdulrahman,61,https://cdn.sofifa.net/players/277/318/26_240.png,Al Ahli SFC,112387.0,https://cdn.sofifa.net/teams/112387/240.png,Pro League
223818,João Afonso,69,https://cdn.sofifa.net/players/223/818/26_240.png,CD Tondela,112516.0,https://cdn.sofifa.net/teams/112516/240.png,Primeira Liga
276052,H. Blank,64,https://cdn.sofifa.net/players/276/052/26_240.png,Hannover 96,485.0,https://cdn.sofifa.net/teams/485/240.png,2. Bundesliga
228997,C. Goode,65,https://cdn.sofifa.net/players/228/997/26_240.png,Stevenage,361.0,https://cdn.sofifa.net/teams/361/240.png,League One
263304,E. Fernandez,64,https://cdn.sofifa.net/players/263/304/26_240.png,Rangers FC,86.0,https://cdn.sofifa.net/teams/86/240.png,Premiership
70322,V. Cespedes,58,https://cdn.sofifa.net/players/070/322/26_240.png,Guaraní,111329.0,https://cdn.sofifa.net/teams/111329/240.png,División Profesional
255416,D. González,69,https://cdn.sofifa.net/players/255/416/26_240.png,Universidad Católica,110975.0,https://cdn.sofifa.net/teams/110975/240.png,Primera Division
74689,A. Al Hussain,54,https://cdn.sofifa.net/players/074/689/26_240.png,Al Fayha,113057.0,https://cdn.sofifa.net/teams/113057/240.png,Pro League
79300,L. Jovanović,64,https://cdn.sofifa.net/players/079/300/26_240.png,VfB Stuttgart,36.0,https://cdn.sofifa.net/teams/36/240.png,Bundesliga
241864,J. Olowu,65,https://cdn.sofifa.net/players/241/864/26_240.png,Stockport County,1931.0,https://cdn.sofifa.net/teams/1931/240.png,League One
264649,E. Džogović,60,https://cdn.sofifa.net/players/264/649/26_240.png,1. FC Magdeburg,110588.0,https://cdn.sofifa.net/teams/110588/240.png,2. Bundesliga
75478,L. Băsceanu,62,https://cdn.sofifa.net/players/075/478/26_240.png,Universitatea Craiova,308.0,https://cdn.sofifa.net/teams/308/240.png,Liga I
275170,A. Børset,59,https://cdn.sofifa.net/players/275/170/26_240.png,Kristiansund BK,113459.0,https://cdn.sofifa.net/teams/113459/240.png,Eliteserien
263411,J. Mullins,61,https://cdn.sofifa.net/players/263/411/26_240.png,Wycombe Wanderers,1933.0,https://cdn.sofifa.net/teams/1933/240.png,League One
80380,B. Mlačić,61,https://cdn.sofifa.net/players/080/380/26_240.png,Hajduk Split,263.0,https://cdn.sofifa.net/teams/263/240.png,Hrvatska nogometna liga
270846,A. Amenda,71,https://cdn.sofifa.net/players/270/846/26_240.png,Eintracht Frankfurt,1824.0,https://cdn.sofifa.net/teams/1824/240.png,Bundesliga
80641,I. Sabra,61,https://cdn.sofifa.net/players/080/641/26_240.png,Göztepe SK,101026.0,https://cdn.sofifa.net/teams/101026/240.png,Süper Lig
71181,M. Doumbia,64,https://cdn.sofifa.net/players/071/181/26_240.png,Watford,1795.0,https://cdn.sofifa.net/teams/1795/240.png,Championship
73238,J. Mitchell,66,https://cdn.sofifa.net/players/073/238/26_240.png,SK Sturm Graz,209.0,https://cdn.sofifa.net/teams/209/240.png,Bundesliga
70941,Y. Hamdaoui,55,https://cdn.sofifa.net/players/070/941/26_240.png,Royal Antwerp FC,230.0,https://cdn.sofifa.net/teams/230/240.png,Pro League
278301,P. Candelari,57,https://cdn.sofifa.net/players/278/301/26_240.png,Spezia,110741.0,https://cdn.sofifa.net/teams/110741/240.png,Serie B
240926,N. Phillips,70,https://cdn.sofifa.net/players/240/926/26_240.png,West Bromwich Albion,109.0,https://cdn.sofifa.net/teams/109/240.png,Championship
275283,S. Jansson,59,https://cdn.sofifa.net/players/275/283/26_240.png,BK Häcken,711.0,https://cdn.sofifa.net/teams/711/240.png,Allsvenskan
241252,Tang Xin,60,https://cdn.sofifa.net/players/241/252/26_240.png,Chengdu Rongcheng,116360.0,https://cdn.sofifa.net/teams/116360/240.png,Super League
277624,M. Borchers,62,https://cdn.sofifa.net/players/277/624/26_240.png,FC Ingolstadt 04,111239.0,https://cdn.sofifa.net/teams/111239/240.png,3. Liga
72833,M. Baldi,61,https://cdn.sofifa.net/players/072/833/26_240.png,SS Juve Stabia,112124.0,https://cdn.sofifa.net/teams/112124/240.png,Serie B
216193,B. Vriends,67,https://cdn.sofifa.net/players/216/193/26_240.png,Adelaide United,111393.0,https://cdn.sofifa.net/teams/111393/240.png,A-League Men
256130,F. Abdi,61,https://cdn.sofifa.net/players/256/130/26_240.png,NEOM SC,131798.0,https://cdn.sofifa.net/teams/131798/240.png,Pro League
209547,S. Mitrović,70,https://cdn.sofifa.net/players/209/547/26_240.png,KAA Gent,674.0,https://cdn.sofifa.net/teams/674/240.png,Pro League
276375,A. Ljungberg,62,https://cdn.sofifa.net/players/276/375/26_240.png,IK Sirius,113458.0,https://cdn.sofifa.net/teams/113458/240.png,Allsvenskan
243102,Wang Xianjun,58,https://cdn.sofifa.net/players/243/102/26_240.png,Tianjin Jinmen Tiger,111774.0,https://cdn.sofifa.net/teams/111774/240.png,Super League
